epoch,train_loss,train_mae,train_rmse,val_loss,val_mae,val_rmse
43,0.21601266880322792,0.21601266628636107,0.5284163758512914,0.21716878570990078,0.2171687848062223,0.5577385212995246
44,0.2155964326587692,0.21559643003399248,0.5280170315376198,0.21873927533696108,0.21873927216788452,0.559582348159254
45,0.21569099377512946,0.2156909912545362,0.5280054902903115,0.21666610136610764,0.2166660993946186,0.5569152482238638
46,0.21572226356315033,0.2157222616293072,0.5282346278689668,0.21731928882027174,0.21731928817739304,0.55739874317388
47,0.21568527175472224,0.2156852693266656,0.527833597428209,0.2176448816700883,0.21764487838097862,0.5558739582434754
48,0.2155286590204811,0.2155286568842612,0.5278337710548429,0.21756794434931898,0.21756794173941713,0.5548891401394376
49,0.21545191776739042,0.21545191512417486,0.5273989204750503,0.217112534834874,0.21711253290017607,0.5553559186519347
50,0.21533541471510909,0.21533541237502965,0.5276982903891434,0.21798820955333242,0.21798820777229483,0.5589912190233908
51,0.21522091767857268,0.2152209157658646,0.5273884190098856,0.21671429763318778,0.2167142959722113,0.5578195658697016
52,0.2150330754348949,0.21503307313710257,0.5273914267057177,0.21964049954814976,0.21964049734107433,0.5598537760616684
53,0.2154441718283327,0.2154441698819287,0.5276261644839944,0.2165052126158494,0.2165052097383999,0.556412040314146
54,0.21521241604913763,0.21521241366917296,0.5276020917212086,0.21752344723899555,0.21752344480109362,0.5572315947182885
55,0.21528535562226195,0.21528535347412994,0.5274263346720429,0.21652751201665943,0.21652751091261072,0.554659797817169
56,0.2150616338115543,0.21506163143370713,0.527151119668674,0.21643045054294405,0.21643045043251466,0.5542728723996098
57,0.21490878704845937,0.2149087843011605,0.5272775260690733,0.21630430917930435,0.21630430677162768,0.556292013286542
58,0.21497714927608638,0.21497714723636183,0.5272049591672584,0.2177032321482862,0.21770323067605327,0.5567999331916257
59,0.21498656839849792,0.21498656607177033,0.5270398537344421,0.2165408283819813,0.21654082667516994,0.5570610348809327
60,0.21479003699283833,0.2147900342651517,0.5271947674577918,0.2163346729120685,0.21633467145995308,0.5569397379471654
61,0.2147582033469172,0.21475820097373555,0.5272581245348019,0.21640119742484742,0.21640119456437953,0.554655943433562
62,0.214687121943682,0.2146871195466251,0.5270184887127998,0.21634956990893553,0.2163495653276566,0.5560158756325018
63,0.21480512459729637,0.21480512250463507,0.5271304615296448,0.21601140307851543,0.2160114010096447,0.5548696791538521
64,0.2147488672922464,0.2147488648608448,0.5271832069957463,0.2166786203063077,0.21667861734193428,0.5578496934099672
65,0.21451627546632654,0.2145162730243534,0.5267475491403809,0.21627824902186732,0.21627824689165007,0.557988173661365
66,0.21454849356369862,0.21454849140278648,0.5269280697694912,0.2167075955446988,0.2167075943886763,0.5583827869145078
67,0.2145241341175263,0.21452413190959044,0.5264785815790661,0.215606654469302,0.21560665210156638,0.553506540604562
68,0.21448494498437837,0.21448494259661047,0.5262572872698362,0.21839741809574004,0.21839741527808312,0.5597647923150504
69,0.21443344134124412,0.21443343912729415,0.5267422638047397,0.21534414035175756,0.21534413882475092,0.5548910688676928
70,0.21439834961459142,0.21439834729371074,0.5268826491258177,0.2169302963980994,0.21693029324786642,0.5582235929384214
71,0.2146980407669044,0.21469803823002284,0.5266743431354867,0.21678969286199629,0.2167896909462889,0.5552010854749376
72,0.21440486275503642,0.21440486040841425,0.526808408424611,0.2164841759928188,0.21648417305529674,0.5534773702668367
73,0.21434401767237063,0.21434401488816404,0.5261922855988553,0.2163096053771405,0.21630960389785173,0.553739741433951
74,0.21410282150115478,0.21410281941772444,0.5260473953928566,0.21660519797298428,0.21660519677870071,0.5510790369230841
75,0.21401840442970407,0.21401840204796932,0.5262414594723073,0.21559756756906887,0.2155975658958987,0.5549292295171261
76,0.2140750758523671,0.2140750737308376,0.5261479518812388,0.21593056087107196,0.2159305598865874,0.5562987601977434
77,0.21417647946419066,0.2141764769057265,0.526175336576793,0.2156406674129821,0.21564066482078983,0.5540559328137703
78,0.21408788881169774,0.2140878868632333,0.5263870791368507,0.21675656548111136,0.2167565623250545,0.55609348989868
79,0.21406443085997554,0.2140644283942643,0.5261799689511658,0.21531342868470393,0.21531342815247162,0.5542050445405772
80,0.21377840029107528,0.21377839794253883,0.5259187522804302,0.21563843265610508,0.21563842884510184,0.5561566726355736
81,0.21403373043595433,0.21403372828487685,0.5261868087943076,0.21643487811784065,0.2164348766961465,0.55664095404361
82,0.21398626085181616,0.21398625881366745,0.5259255747172891,0.21532921852976467,0.21532921603485608,0.5547206457568108
83,0.2140791321763727,0.2140791300048079,0.5256441299467853,0.21571799365058106,0.21571799056079863,0.5542229690106751
84,0.21366157051372145,0.21366156805970907,0.5256443577530816,0.21560428995756453,0.21560428880372598,0.5579380332209958
85,0.2137711382371819,0.21377113615870344,0.5260878596294846,0.216801047168646,0.21680104358016744,0.5553797116026427
86,0.21401371148907208,0.21401370930435573,0.52571239124348,0.2159586657825401,0.21595866399206673,0.5569495510586411
87,0.21387380780358783,0.21387380553106747,0.5256385857664291,0.21607060596572894,0.21607060346662044,0.556886249117959
88,0.2139358540589905,0.21393585209435287,0.5255295617949508,0.2159130676120276,0.21591306492830553,0.5562468326207941
89,0.21353896157277086,0.21353895924707547,0.5259512021907322,0.21640976785292007,0.21640976602671957,0.5520376587154813
